date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:03:09	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2004%20Jul%202025%2014:03:09%20GMT	https://imagerie.hopitaux-sarreguemines.fr/	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/imagerie.hopitaux-sarreguemines.fr/index.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:09	29442/29442	---M--	200	added ('OK')	image/jpeg	etag:%22b2bfbdb4d79ad51:0%22	https://www.hopitaux-sarreguemines.fr/images/accueil/dossier_medical.jpg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/images/accueil/dossier_medical.jpg	(from https://www.hopitaux-sarreguemines.fr/)
16:03:09	69035/69035	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:07%20GMT	https://www.hopitaux-sarreguemines.fr/Demande-dossier-medical/2/23	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Demande-dossier-medical/2/23.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:10	64961/64961	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:08%20GMT	https://www.hopitaux-sarreguemines.fr/portes-ouvertes-nouvel-ifsi-de-sarreguemines/1/1/118	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/portes-ouvertes-nouvel-ifsi-de-sarreguemines/1/1/118.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:10	495982/495982	---M--	200	added ('OK')	image/png	etag:%2285cd69e0ffc2db1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/NEW/ACTU%20-PO%20IFSI%2017%20MAI%2025-01-01-012025051207365750.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/NEW/ACTU%20-PO%20IFSI%2017%20MAI%2025-01-01-012025051207365750.png	(from https://www.hopitaux-sarreguemines.fr/)
16:03:11	66625/66625	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:08%20GMT	https://www.hopitaux-sarreguemines.fr/journee-portes-ouvertes-had/1/1/117	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/journee-portes-ouvertes-had/1/1/117.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:11	922254/922254	---M--	200	added ('OK')	image/png	etag:%22431c5cbdac3db1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/NEW/ACTU%20-%20SOIREE%20PO%20HAD%20230525-012025051309440264.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/NEW/ACTU%20-%20SOIREE%20PO%20HAD%20230525-012025051309440264.png	(from https://www.hopitaux-sarreguemines.fr/)
16:03:12	65191/65191	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:09%20GMT	https://www.hopitaux-sarreguemines.fr/index-egalite-professionnelle/1/1/112	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/index-egalite-professionnelle/1/1/112.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:12	256905/256905	---M--	200	added ('OK')	image/png	etag:%2281f97f182147db1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/NEW/INDEX%20EGALITE%20PROF-012024120515222077.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/NEW/INDEX%20EGALITE%20PROF-012024120515222077.png	(from https://www.hopitaux-sarreguemines.fr/)
16:03:12	78829/78829	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:11%20GMT	https://www.hopitaux-sarreguemines.fr/don-d-organes-et-de-tissus/1/69/119	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/don-d-organes-et-de-tissus/1/69/119.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:13	183816/183816	---M--	200	added ('OK')	image/png	etag:%2246a73035b7dadb1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/NEW/FOCUS%20-%20%20DON%20ORGANES-012025061111571437.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/NEW/FOCUS%20-%20%20DON%20ORGANES-012025061111571437.png	(from https://www.hopitaux-sarreguemines.fr/)
16:03:13	73348/73348	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:12%20GMT	https://www.hopitaux-sarreguemines.fr/mars-bleu/1/69/115	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/mars-bleu/1/69/115.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:13	51319/51319	---M--	200	added ('OK')	image/png	etag:%228e90bb4e988edb1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/NEW/FOCUS%20-%20%20MARS%20BLEU-012025030614043446.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/NEW/FOCUS%20-%20%20MARS%20BLEU-012025030614043446.png	(from https://www.hopitaux-sarreguemines.fr/)
16:03:14	66879/66879	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:12%20GMT	https://www.hopitaux-sarreguemines.fr/Robot-d-assistance-chirurgical/1/69/109	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Robot-d-assistance-chirurgical/1/69/109.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:14	3213/3213	---M--	403	error ('Forbidden')	text/html	date:Fri,%2004%20Jul%202025%2014:03:12%20GMT	https://www.facebook.com/CH.sarreguemines/	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.facebook.com/CH.sarreguemines/index.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:14	491390/491390	---M--	200	added ('OK')	image/png	etag:%22d1be3c4094ddb1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/NEW/ACTU%20-%20robot-01-012024092310403215.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/NEW/ACTU%20-%20robot-01-012024092310403215.png	(from https://www.hopitaux-sarreguemines.fr/)
16:03:15	73188/73188	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:13%20GMT	https://www.hopitaux-sarreguemines.fr/urgences/1/69/93	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/urgences/1/69/93.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:15	732432/732432	---M--	200	added ('OK')	image/png	etag:%22a9e9e7b83c66da1:0%22	https://www.hopitaux-sarreguemines.fr/Ressources/NEW/FOCUS%20URGENCES-012024022310431471.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Ressources/NEW/FOCUS%20URGENCES-012024022310431471.png	(from https://www.hopitaux-sarreguemines.fr/)
16:03:15	0/0	---M--	302	error ('Found')	application/binary	date:Fri,%2004%20Jul%202025%2014:03:15%20GMT	https://www.google.com/maps/d/u/0/embed?mid=1n5FxszS2Im8NJn_qf2JtvTOINZUfA53z	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.google.com/maps/d/u/0/embed.59ca7f.delayed	(from https://www.hopitaux-sarreguemines.fr/)
16:03:16	21475/21475	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:16%20GMT	https://www.google.com/maps/d/embed?mid=1n5FxszS2Im8NJn_qf2JtvTOINZUfA53z	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.google.com/maps/d/embedca7f.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:16	69274/69274	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:14%20GMT	https://www.hopitaux-sarreguemines.fr/DON/2/6	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/DON/2/6.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:17	82396/82396	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:15%20GMT	https://www.hopitaux-sarreguemines.fr/Contact/10/7	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Contact/10/7.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:18	141709/141709	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:15%20GMT	https://www.hopitaux-sarreguemines.fr/actualites/1/1	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/actualites/1/1.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:18	81561/81561	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:16%20GMT	https://www.hopitaux-sarreguemines.fr/Plan-site/16/17	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Plan-site/16/17.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:19	97030/97030	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:16%20GMT	https://www.hopitaux-sarreguemines.fr/Mentions-legales/2/18	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Mentions-legales/2/18.html	(from https://www.hopitaux-sarreguemines.fr/)
16:03:19	1128/1128	---M-Z	200	added ('OK')	application/javascript	etag:%220f6f8747cfd21:0%22	https://www.hopitaux-sarreguemines.fr/Scripts/imageMapResponsive/jquery.rwdImageMaps.min.js	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Scripts/imageMapResponsive/jquery.rwdImageMaps.min.js	(from https://www.hopitaux-sarreguemines.fr/)
16:03:20	1054/1054	---M-Z	200	added ('OK')	text/plain	etag:%22d50-6253234576840-gzip%22	https://www.w3.org/robots.txt		(from https://www.hopitaux-sarreguemines.fr/)
16:03:20	86431/86431	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:18%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/animated-overlay.gif	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/animated-overlay.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:21	86454/86454	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:19%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_flat_75_ffffff_40x100.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_flat_75_ffffff_40x100.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:21	86475/86475	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:19%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_highlight-soft_75_cccccc_1x100.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:22	86454/86454	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:20%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_glass_75_e6e6e6_1x400.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:22	86454/86454	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:20%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_glass_75_dadada_1x400.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_glass_75_dadada_1x400.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:23	86454/86454	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:21%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_glass_65_ffffff_1x400.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:24	86454/86454	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:21%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_glass_55_fbf9ee_1x400.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:24	86454/86454	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:22%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_glass_95_fef1ec_1x400.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:25	86446/86446	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:23%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-icons_222222_256x240.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:26	86446/86446	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:23%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-icons_888888_256x240.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:26	86446/86446	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:25%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-icons_454545_256x240.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:27	86446/86446	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:25%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-icons_2e83ff_256x240.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:28	86446/86446	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:26%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-icons_cd0a0a_256x240.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:28	86453/86453	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:26%20GMT	https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/jqueryUI/images/ui-bg_flat_0_aaaaaa_40x100.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery-ui.css)
16:03:29	86426/86426	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:27%20GMT	https://www.hopitaux-sarreguemines.fr/images/tarbes/jqueryUI/sort_both.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/images/tarbes/jqueryUI/sort_both.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery.dataTables.css)
16:03:29	86421/86421	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:27%20GMT	https://www.hopitaux-sarreguemines.fr/images/tarbes/jqueryUI/sort_asc.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/images/tarbes/jqueryUI/sort_asc.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery.dataTables.css)
16:03:30	86426/86426	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:28%20GMT	https://www.hopitaux-sarreguemines.fr/images/tarbes/jqueryUI/sort_desc.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/images/tarbes/jqueryUI/sort_desc.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery.dataTables.css)
16:03:31	86442/86442	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:28%20GMT	https://www.hopitaux-sarreguemines.fr/images/tarbes/jqueryUI/sort_asc_disabled.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/images/tarbes/jqueryUI/sort_asc_disabled.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery.dataTables.css)
16:03:31	86447/86447	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:29%20GMT	https://www.hopitaux-sarreguemines.fr/images/tarbes/jqueryUI/sort_desc_disabled.png	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/images/tarbes/jqueryUI/sort_desc_disabled.html	(from https://www.hopitaux-sarreguemines.fr/Style/jqueryUI/jquery.dataTables.css)
16:03:32	86364/86364	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:29%20GMT	https://www.hopitaux-sarreguemines.fr/Style/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/fonts/glyphicons-halflings-regular.html	(from https://www.hopitaux-sarreguemines.fr/Style/bootstrap/bootstrap.min.css)
16:03:32	86369/86369	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:30%20GMT	https://www.hopitaux-sarreguemines.fr/Style/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/fonts/glyphicons-halflings-regulard41d.html	(from https://www.hopitaux-sarreguemines.fr/Style/bootstrap/bootstrap.min.css)
16:03:33	86370/86370	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:31%20GMT	https://www.hopitaux-sarreguemines.fr/Style/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/fonts/glyphicons-halflings-regular-2.html	(from https://www.hopitaux-sarreguemines.fr/Style/bootstrap/bootstrap.min.css)
16:03:33	86369/86369	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:31%20GMT	https://www.hopitaux-sarreguemines.fr/Style/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/fonts/glyphicons-halflings-regular-3.html	(from https://www.hopitaux-sarreguemines.fr/Style/bootstrap/bootstrap.min.css)
16:03:34	86364/86364	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:32%20GMT	https://www.hopitaux-sarreguemines.fr/Style/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/fonts/glyphicons-halflings-regular-4.html	(from https://www.hopitaux-sarreguemines.fr/Style/bootstrap/bootstrap.min.css)
16:03:34	86364/86364	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:32%20GMT	https://www.hopitaux-sarreguemines.fr/Style/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/fonts/glyphicons-halflings-regular-5.html	(from https://www.hopitaux-sarreguemines.fr/Style/bootstrap/bootstrap.min.css)
16:03:35	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2004%20Jul%202025%2014:03:35%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.hopitaux-sarreguemines.fr/)
16:03:35	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d6755a829ed51:0%22	https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-brands-400.eot	(from https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/css/all.min.css)
16:03:35	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d6755a829ed51:0%22	https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-brands-400d41d.eot	(from https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/css/all.min.css)
16:03:36	86439/86439	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:35%20GMT	https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-brands-400.html	(from https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/css/all.min.css)
16:03:36	88428/88428	---M--	200	added ('OK')	font/x-woff	etag:%22461963a829ed51:0%22	https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-brands-400.woff	(from https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/css/all.min.css)
16:03:37	130600/130600	---M--	200	added ('OK')	application/octet-stream	etag:%2237e75fa829ed51:0%22	https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-brands-400.ttf	(from https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/css/all.min.css)
16:03:37	700503/700503	---M--	200	added ('OK')	image/svg+xml	etag:%2275cb5ba829ed51:0%22	https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-brands-400.svg	(from https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/css/all.min.css)
16:03:38	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2223169a829ed51:0%22	https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-regular-400.eot	(from https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/css/all.min.css)
16:03:38	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2223169a829ed51:0%22	https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-regular-400d41d.eot	(from https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/css/all.min.css)
16:03:39	86440/86440	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202025%2014:03:37%20GMT	https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/PROJET%20SITE%20WEB/www.hopitaux-sarreguemines.fr/Style/FontAwesome/webfonts/fa-regular-400.html	(from https://www.hopitaux-sarreguemines.fr/Style/FontAwesome/css/all.min.css)
